"","NOM_ENT","NOM_MUN","CVE_INEGI","year","Election","TOTAL","effective_number_parties","Winning_Party","alternation","num_alternations"
"5904","Jalisco","Amatitan","14005","1995","Municipal",4326,1.74462739634058,"PRI",0,0
"5905","Jalisco","Amatitan","14005","1997","Municipal",4553,2.41179079130059,"PRI",0,0
"5906","Jalisco","Amatitan","14005","2000","Municipal",4849,2.47729626232842,"PRI",0,0
"5907","Jalisco","Amatitan","14005","2003","Municipal",5328,2.27975906560203,"PAN",1,1
"5908","Jalisco","Amatitan","14005","2006","Municipal",6088,3.89881663490853,"PRI",1,2
"5909","Jalisco","Amatitan","14005","2009","Municipal",6907,3.52459715337658,"PRI_C",1,3
"5910","Jalisco","Amatitan","14005","2012","Municipal",7481,4.81084953022404,"PRI_C",0,3
"5911","Jalisco","Amatitan","14005","2015","Municipal",7239,4.16280913899827,"PAN_C",1,4
"5912","Jalisco","Amatitan","14005","2018","Municipal",0,4.31176377215961,"NVA_ALIANZA",1,5
"5913","Jalisco","Ameca","14006","1982","Municipal",8976,1.48435387459687,"PRI",NA,NA
"5914","Jalisco","Ameca","14006","1988","Municipal",10220,2.31607345069121,"PRI",0,0
"5915","Jalisco","Ameca","14006","1992","Municipal",13839,2.1502731540097,"PRI",0,0
"5916","Jalisco","Ameca","14006","1995","Municipal",21705,2.0958242479654,"PAN",1,1
"5917","Jalisco","Ameca","14006","1997","Municipal",23070,3.36873115837368,"PRI",1,2
"5918","Jalisco","Ameca","14006","2000","Municipal",22783,3.41649446889643,"PAN",1,3
"5919","Jalisco","Ameca","14006","2003","Municipal",21554,3.69044162625926,"PVEM",1,4
"5920","Jalisco","Ameca","14006","2006","Municipal",23982,3.91839346242483,"PAN",1,5
"5921","Jalisco","Ameca","14006","2009","Municipal",25379,3.24297773662941,"PRI_C",1,6
"5922","Jalisco","Ameca","14006","2012","Municipal",28129,4.18688117291619,"PAN",1,7
"5923","Jalisco","Ameca","14006","2015","Municipal",24156,5.12902767743436,"PRI_C",1,8
"5924","Jalisco","Ameca","14006","2018","Municipal",0,3.9497376868685,"NVA_ALIANZA",1,9
"5925","Jalisco","San Juanito de Escobedo","14007","1982","Municipal",1309,1.19365134663351,"PRI",NA,NA
"5926","Jalisco","San Juanito de Escobedo","14007","1988","Municipal",1540,1.57708713172289,"PRI",0,0
"5927","Jalisco","San Juanito De Escobedo","14007","1992","Municipal",2184,2.34115541716526,"PRI",0,0
"5928","Jalisco","San Juanito De Escobedo","14007","1995","Municipal",3565,2.41575709146236,"PRD",1,1
"5929","Jalisco","San Juanito De Escobedo","14007","1997","Municipal",3713,2.52894708322064,"PRI",1,2
"5930","Jalisco","San Juanito De Escobedo","14007","2000","Municipal",3493,2.8361061352164,"PRI",0,2
"5931","Jalisco","San Juanito De Escobedo","14007","2003","Municipal",3654,3.02641894380898,"PRI",0,2
"5932","Jalisco","San Juanito De Escobedo","14007","2006","Municipal",3923,3.37375459508592,"PAN",1,3
"5933","Jalisco","San Juanito De Escobedo","14007","2009","Municipal",4383,3.95940376879795,"PAN",0,3
"5934","Jalisco","San Juanito De Escobedo","14007","2012","Municipal",4687,3.40100611786572,"PRI_C",1,4
"5935","Jalisco","San Juanito De Escobedo","14007","2015","Municipal",4680,5.01571709792138,"PRI",0,4
"5936","Jalisco","San Juanito De Escobedo","14007","2018","Municipal",0,4.44899599503649,"MC",1,5
"5937","Jalisco","Arandas","14008","1982","Municipal",9276,2.00688045469302,"PRI",NA,NA
"5938","Jalisco","Arandas","14008","1988","Municipal",11995,2.04180241705985,"PRI",0,0
"5939","Jalisco","Arandas","14008","1992","Municipal",17788,2.04811673466753,"PAN",1,1
"5940","Jalisco","Arandas","14008","1995","Municipal",25760,2.09699674159288,"PAN",0,1
"5941","Jalisco","Arandas","14008","1997","Municipal",24736,2.71717002836505,"PAN",0,1
"5942","Jalisco","Arandas","14008","2000","Municipal",29755,2.08326212216264,"PRI",1,2
"5943","Jalisco","Arandas","14008","2003","Municipal",27985,2.20965751048901,"PAN",1,3
"5944","Jalisco","Arandas","14008","2006","Municipal",26857,2.21301753255154,"PAN",0,3
"5945","Jalisco","Arandas","14008","2009","Municipal",28733,2.93978640498636,"MC",1,4
"5946","Jalisco","Arandas","14008","2012","Municipal",31325,2.40138756330699,"PRI_C",1,5
"5947","Jalisco","Arandas","14008","2015","Municipal",29545,3.36071187671957,"PRI_C",0,5
"5948","Jalisco","Arandas","14008","2018","Municipal",0,2.31444554955645,"PRI",0,5
"5949","Jalisco","El Arenal","14009","1982","Municipal",1652,1.46307309029853,"PRI",NA,NA
"5950","Jalisco","El Arenal","14009","1988","Municipal",1885,2.10151298629722,"PRI",0,0
"5951","Jalisco","El Arenal","14009","1992","Municipal",3945,1.95576543972104,"PRI",0,0
"5952","Jalisco","El Arenal","14009","1995","Municipal",4552,2.15809175435223,"PAN",1,1
"5953","Jalisco","El Arenal","14009","1997","Municipal",5439,2.95917568099751,"PRI",1,2
"5954","Jalisco","El Arenal","14009","2000","Municipal",5848,2.09557106069142,"PAN",1,3
"5955","Jalisco","El Arenal","14009","2003","Municipal",6108,3.41837466558248,"PRI",1,4
"5956","Jalisco","El Arenal","14009","2006","Municipal",7112,3.35980590376061,"PAN",1,5
"5957","Jalisco","El Arenal","14009","2009","Municipal",8096,3.1322211075418,"PAN",0,5
"5958","Jalisco","El Arenal","14009","2012","Municipal",8661,2.52288067065247,"PRI_C",1,6
"5959","Jalisco","El Arenal","14009","2015","Municipal",8681,4.70787784897669,"PAN",1,7
"5960","Jalisco","El Arenal","14009","2018","Municipal",0,4.1935155516768,"MC",1,8
"5961","Jalisco","Atemajac De Brizuela","14010","1982","Municipal",787,1.3661406025825,"PRI",NA,NA
"5962","Jalisco","Atemajac De Brizuela","14010","1988","Municipal",1197,1.51483563869414,"PRI",0,0
"5963","Jalisco","Atemajac De Brizuela","14010","1992","Municipal",2052,2.59891444026521,"PRI",0,0
"5964","Jalisco","Atemajac De Brizuela","14010","1995","Municipal",2022,2.33801031624069,"PRI",0,0
"5965","Jalisco","Atemajac De Brizuela","14010","1997","Municipal",2216,2.18090787716956,"PAN",1,1
"5966","Jalisco","Atemajac De Brizuela","14010","2000","Municipal",2411,2.86618316911143,"PRI",1,2
"5967","Jalisco","Atemajac De Brizuela","14010","2003","Municipal",2420,2.16353818184067,"PAN",1,3
"5968","Jalisco","Atemajac De Brizuela","14010","2006","Municipal",2557,2.73211020437453,"PRI",1,4
"5969","Jalisco","Atemajac De Brizuela","14010","2009","Municipal",2910,1.66736324284783,"PRI_C",1,5
"5970","Jalisco","Atemajac De Brizuela","14010","2012","Municipal",3347,3.37267114816401,"PRI_C",0,5
"5971","Jalisco","Atemajac De Brizuela","14010","2015","Municipal",3537,2.12878748736478,"PAN_C",1,6
"5972","Jalisco","Atemajac De Brizuela","14010","2018","Municipal",0,3.47102785034645,"NVA_ALIANZA",1,7
"5973","Jalisco","Atengo","14011","1982","Municipal",929,1.14961616898954,"PRI",NA,NA
"5974","Jalisco","Atengo","14011","1988","Municipal",869,1.43838820582661,"PRI",0,0
"5975","Jalisco","Atengo","14011","1992","Municipal",1243,1.35057321054725,"PRI",0,0
"5976","Jalisco","Atengo","14011","1995","Municipal",2126,1.9605315568003,"PRI",0,0
"5977","Jalisco","Atengo","14011","1997","Municipal",2346,2.26075091747436,"PRI",0,0
"5978","Jalisco","Atengo","14011","2000","Municipal",2608,1.96293178426346,"PAN",1,1
"5979","Jalisco","Atengo","14011","2003","Municipal",2700,2.15877820997569,"PAN",0,1
"5980","Jalisco","Atengo","14011","2006","Municipal",2832,1.99950198588274,"PAN",0,1
"5981","Jalisco","Atengo","14011","2009","Municipal",2978,2.10101871759673,"PRI_C",1,2
"5982","Jalisco","Atengo","14011","2012","Municipal",3223,2.65011627820897,"PRI_C",0,2
"5983","Jalisco","Atengo","14011","2015","Municipal",3180,2.23454146035769,"PRI",0,2
"5984","Jalisco","Atengo","14011","2018","Municipal",0,3.25274104354585,"PAN",1,3
"5985","Jalisco","Atenguillo","14012","1982","Municipal",1731,1.0891402608024,"PRI",NA,NA
"5986","Jalisco","Atenguillo","14012","1988","Municipal",1863,1.05984655529772,"PRI",0,0
"5987","Jalisco","Atenguillo","14012","1992","Municipal",1094,1.43639855020283,"PRI",0,0
"5988","Jalisco","Atenguillo","14012","1995","Municipal",1723,1.94993703227053,"PRI",0,0
"5989","Jalisco","Atenguillo","14012","1997","Municipal",2049,2.05849555952196,"PAN",1,1
"5990","Jalisco","Atenguillo","14012","2000","Municipal",2034,1.86021008387508,"PRI",1,2
"5991","Jalisco","Atenguillo","14012","2003","Municipal",1993,2.0133562450541,"PRI",0,2
"5992","Jalisco","Atenguillo","14012","2006","Municipal",2097,1.99999810378011,"PRI",0,2
"5993","Jalisco","Atenguillo","14012","2009","Municipal",0,1.9977915713819,"PAN",1,3
"5994","Jalisco","Atenguillo","14012","2012","Municipal",2433,2.71181690164082,"PRI_C",1,4
"5995","Jalisco","Atenguillo","14012","2015","Municipal",2532,2.26129764048761,"MC",1,5
"5996","Jalisco","Atenguillo","14012","2018","Municipal",0,2.04800646496609,"PRI",1,6
"5997","Jalisco","Atotonilco El Alto","14013","1982","Municipal",4312,1.22805593221346,"PRI",NA,NA
"5998","Jalisco","Atotonilco El Alto","14013","1988","Municipal",6800,1.88129955765651,"PRI",0,0
"5999","Jalisco","Atotonilco El Alto","14013","1992","Municipal",10886,1.64894002394243,"PRI",0,0
"6000","Jalisco","Atotonilco El Alto","14013","1995","Municipal",16569,2.07767112731535,"PRI",0,0
"6001","Jalisco","Atotonilco El Alto","14013","1997","Municipal",18264,2.91569278669074,"PRI",0,0
"6002","Jalisco","Atotonilco El Alto","14013","2000","Municipal",20172,2.35665412452444,"PAN",1,1
"6003","Jalisco","Atotonilco El Alto","14013","2003","Municipal",19959,3.27772567798307,"PRI",1,2
"6004","Jalisco","Atotonilco El Alto","14013","2006","Municipal",23358,2.22853257946702,"PAN",1,3
"6005","Jalisco","Atotonilco El Alto","14013","2009","Municipal",22609,2.09659084182311,"PAN",0,3
"6006","Jalisco","Atotonilco El Alto","14013","2012","Municipal",27381,2.28743212480351,"PRI_C",1,4
"6007","Jalisco","Atotonilco El Alto","14013","2015","Municipal",24515,3.54366427619754,"PRI",0,4
"6008","Jalisco","Atotonilco El Alto","14013","2018","Municipal",0,4.432604891079,"NVA_ALIANZA",1,5
"6009","Jalisco","Atoyac","14014","1982","Municipal",2152,1.38923200189458,"PRI",NA,NA
"6010","Jalisco","Atoyac","14014","1988","Municipal",1919,1.94203404033655,"PRI",0,0
"6011","Jalisco","Atoyac","14014","1992","Municipal",4659,3.35177009495735,"PRI",0,0
"6012","Jalisco","Atoyac","14014","1995","Municipal",3919,2.52661311485903,"PRI",0,0
"6013","Jalisco","Atoyac","14014","1997","Municipal",3938,2.20173503980918,"PAN",1,1
"6014","Jalisco","Atoyac","14014","2000","Municipal",3827,2.00307913157371,"PAN",0,1
"6015","Jalisco","Atoyac","14014","2003","Municipal",3682,2.65976774245221,"PRI",1,2
"6016","Jalisco","Atoyac","14014","2006","Municipal",3890,2.1342551487453,"PAN",1,3
"6017","Jalisco","Atoyac","14014","2009","Municipal",4130,2.32394693409211,"PAN",0,3
"6018","Jalisco","Atoyac","14014","2012","Municipal",4376,2.39086705858212,"PRI_C",1,4
"6019","Jalisco","Atoyac","14014","2015","Municipal",4556,3.05210895646269,"PRI",0,4
"6020","Jalisco","Atoyac","14014","2018","Municipal",0,2.59659059047833,"PRI",0,4
"6021","Jalisco","Autlan De Navarro","14015","1982","Municipal",11060,2.1229753144044,"PRI",NA,NA
"6022","Jalisco","Autlan De Navarro","14015","1988","Municipal",8745,2.48933626149518,"PRI",0,0
"6023","Jalisco","Autlan De Navarro","14015","1992","Municipal",12242,2.14316357759647,"PRI",0,0
"6024","Jalisco","Autlan De Navarro","14015","1995","Municipal",17683,2.04423967152499,"PAN",1,1
"6025","Jalisco","Autlan De Navarro","14015","1997","Municipal",18685,2.53100414052314,"PRI",1,2
"6026","Jalisco","Autlan De Navarro","14015","2000","Municipal",18281,2.12248605532537,"PRI",0,2
"6027","Jalisco","Autlan De Navarro","14015","2003","Municipal",19602,2.30925882231391,"PAN",1,3
"6028","Jalisco","Autlan De Navarro","14015","2006","Municipal",22517,2.65953535617794,"PAN",0,3
"6029","Jalisco","Autlan De Navarro","14015","2009","Municipal",22252,2.97334640489496,"PAN",0,3
"6030","Jalisco","Autlan De Navarro","14015","2012","Municipal",27756,3.16315865505693,"PT_C",1,4
"6031","Jalisco","Autlan De Navarro","14015","2015","Municipal",23513,4.60582886245289,"PRI_C",1,5
"6032","Jalisco","Autlan De Navarro","14015","2018","Municipal",0,3.40600339431048,"MORENA_C",1,6
"6033","Jalisco","Ayotlan","14016","1982","Municipal",5118,1,"PRI",NA,NA
"6034","Jalisco","Ayotlan","14016","1988","Municipal",5680,1.29253527293972,"PRI",0,0
"6035","Jalisco","Ayotlan","14016","1992","Municipal",9153,1.11308368566241,"PRI",0,0
"6036","Jalisco","Ayotlan","14016","1995","Municipal",10442,1.90445485852138,"PRI",0,0
"6037","Jalisco","Ayotlan","14016","1997","Municipal",11128,2.62262907212621,"PRI",0,0
"6038","Jalisco","Ayotlan","14016","2000","Municipal",13012,2.99415526936322,"PRI",0,0
"6039","Jalisco","Ayotlan","14016","2003","Municipal",13656,2.84126518862124,"PAN",1,1
"6040","Jalisco","Ayotlan","14016","2006","Municipal",15038,2.45131740945385,"PRI",1,2
"6041","Jalisco","Ayotlan","14016","2009","Municipal",15766,2.1891025091635,"PAN",1,3
"6042","Jalisco","Ayotlan","14016","2012","Municipal",17471,3.67610631833246,"PT_C",1,4
"6043","Jalisco","Ayotlan","14016","2015","Municipal",16874,2.79375954488358,"PES",1,5
"6044","Jalisco","Ayotlan","14016","2018","Municipal",0,3.25491595283148,"MORENA_C",1,6
"6045","Jalisco","Ayutla","14017","1982","Municipal",4396,1.04320547462171,"PRI",NA,NA
"6046","Jalisco","Ayutla","14017","1988","Municipal",3189,1.11822987598509,"PRI",0,0
"6047","Jalisco","Ayutla","14017","1992","Municipal",2956,1.72011422366531,"PRI",0,0
"6048","Jalisco","Ayutla","14017","1995","Municipal",4108,1.93229504566449,"PRI",0,0
"6049","Jalisco","Ayutla","14017","1997","Municipal",4824,2.56250736865106,"PRI",0,0
"6050","Jalisco","Ayutla","14017","2000","Municipal",5380,2.13061415492975,"PAN",1,1
"6051","Jalisco","Ayutla","14017","2003","Municipal",5467,2.08938980925364,"PRI",1,2
"6052","Jalisco","Ayutla","14017","2006","Municipal",5706,1.54216666985669,"PAN",1,3
"6053","Jalisco","Ayutla","14017","2009","Municipal",6303,1.61786832210851,"PAN",0,3
"6054","Jalisco","Ayutla","14017","2012","Municipal",7069,2.02627429939537,"PAN",0,3
"6055","Jalisco","Ayutla","14017","2015","Municipal",7007,3.06467950469346,"PAN",0,3
"6056","Jalisco","Ayutla","14017","2018","Municipal",0,2.44473670727472,"MC",1,4
"6057","Jalisco","La Barca","14018","1982","Municipal",7540,2.0808729274302,"PRI",NA,NA
"6058","Jalisco","La Barca","14018","1988","Municipal",8914,2.16157648280976,"PRI",0,0
"6059","Jalisco","La Barca","14018","1992","Municipal",12072,2.14608219776164,"PRI",0,0
"6060","Jalisco","La Barca","14018","1995","Municipal",18120,2.17670703603161,"PAN",1,1
"6061","Jalisco","La Barca","14018","1997","Municipal",20767,2.43787280420906,"PAN",0,1
"6062","Jalisco","La Barca","14018","2000","Municipal",18594,3.05976944554193,"PRI",1,2
"6063","Jalisco","La Barca","14018","2003","Municipal",21759,2.98320075373863,"PAN",1,3
"6064","Jalisco","La Barca","14018","2006","Municipal",24532,3.49288706914077,"PRI",1,4
"6065","Jalisco","La Barca","14018","2009","Municipal",24632,2.97191211442765,"PAN",1,5
"6066","Jalisco","La Barca","14018","2012","Municipal",27988,3.65040380917013,"PRI_C",1,6
"6067","Jalisco","La Barca","14018","2015","Municipal",25635,4.64841327752944,"PRI_C",0,6
"6068","Jalisco","La Barca","14018","2018","Municipal",0,4.4186100105703,"MORENA_C",1,7
"6069","Jalisco","Bolanos","14019","1982","Municipal",1096,1.0484789452629,"PRI",NA,NA
"6070","Jalisco","Bolanos","14019","1988","Municipal",1270,1.02563387167578,"PRI",0,0
"6071","Jalisco","Bolanos","14019","1992","Municipal",1363,1.26025543357703,"PRI",0,0
"6072","Jalisco","Bolanos","14019","1995","Municipal",1645,1.80224938741664,"PRI",0,0
"6073","Jalisco","Bolanos","14019","1997","Municipal",1993,1.95426745672494,"PRI",0,0
"6074","Jalisco","Bolanos","14019","2000","Municipal",2426,2.09732136503952,"PRI",0,0
"6075","Jalisco","Bolanos","14019","2003","Municipal",2603,1.99796061956378,"PRI",0,0
"6076","Jalisco","Bolanos","14019","2006","Municipal",3087,2.13222478222417,"PRI",0,0
"6077","Jalisco","Bolanos","14019","2009","Municipal",3568,2.08758103866022,"PAN",1,1
"6078","Jalisco","Bolanos","14019","2012","Municipal",4023,2.52186875211623,"PRI_C",1,2
"6079","Jalisco","Bolanos","14019","2015","Municipal",4472,3.15674042620038,"PRI",0,2
"6080","Jalisco","Bolanos","14019","2018","Municipal",0,1.9940713220327,"PRI",0,2
"6081","Jalisco","Cabo Corrientes","14020","1982","Municipal",2514,1,"PRI",NA,NA
"6082","Jalisco","Cabo Corrientes","14020","1988","Municipal",1969,1.60978461810159,"PRI",0,0
"6083","Jalisco","Cabo Corrientes","14020","1992","Municipal",1599,1.11616141552681,"PRI",0,0
"6084","Jalisco","Cabo Corrientes","14020","1995","Municipal",3389,2.20542470224007,"PRI",0,0
"6085","Jalisco","Cabo Corrientes","14020","1997","Municipal",3933,2.3672316170967,"PT",1,1
"6086","Jalisco","Cabo Corrientes","14020","2000","Municipal",3986,2.7155755164671,"PAN",1,2
"6087","Jalisco","Cabo Corrientes","14020","2003","Municipal",4705,2.02756674008851,"PAN",0,2
"6088","Jalisco","Cabo Corrientes","14020","2006","Municipal",4839,2.09232745928914,"PRI",1,3
"6089","Jalisco","Cabo Corrientes","14020","2009","Municipal",5477,2.28776351048162,"PRI_C",1,4
"6090","Jalisco","Cabo Corrientes","14020","2012","Municipal",6310,2.98534918416027,"PRI_C",0,4
"6091","Jalisco","Cabo Corrientes","14020","2015","Municipal",6384,3.20336085970234,"PRI",0,4
"6092","Jalisco","Cabo Corrientes","14020","2018","Municipal",0,2.76718903796515,"PRI",0,4
"6093","Jalisco","Casimiro Castillo","14021","1982","Municipal",3070,1.04639163852218,"PRI",NA,NA
"6094","Jalisco","Casimiro Castillo","14021","1988","Municipal",2752,1.85664135244549,"PRI",0,0
"6095","Jalisco","Casimiro Castillo","14021","1992","Municipal",4811,2.41786548980334,"PRI",0,0
"6096","Jalisco","Casimiro Castillo","14021","1995","Municipal",6114,2.47799962214496,"PAN",1,1
"6097","Jalisco","Casimiro Castillo","14021","1997","Municipal",7548,3.12835798654924,"PRI",1,2
"6098","Jalisco","Casimiro Castillo","14021","2000","Municipal",8138,3.11503718848192,"PRI",0,2
"6099","Jalisco","Casimiro Castillo","14021","2003","Municipal",8037,2.23314250055181,"PRI",0,2
"6100","Jalisco","Casimiro Castillo","14021","2006","Municipal",8106,2.74777166208232,"PRD_C",1,3
"6101","Jalisco","Casimiro Castillo","14021","2009","Municipal",9003,2.79981077334377,"PAN",1,4
"6102","Jalisco","Casimiro Castillo","14021","2012","Municipal",10008,4.21118966154683,"PRI_C",1,5
"6103","Jalisco","Casimiro Castillo","14021","2015","Municipal",8748,3.42920605948774,"PRI",0,5
"6104","Jalisco","Casimiro Castillo","14021","2018","Municipal",0,3.4623187561897,"MC",1,6
"6105","Jalisco","Cihuatlan","14022","1982","Municipal",1794,1.47939242295994,"PRI",NA,NA
"6106","Jalisco","Cihuatlan","14022","1988","Municipal",2338,2.44519315150324,"PRI",0,0
"6107","Jalisco","Cihuatlan","14022","1992","Municipal",6126,2.37069660731777,"PRI",0,0
"6108","Jalisco","Cihuatlan","14022","1995","Municipal",8751,3.09416533275065,"PRI",0,0
"6109","Jalisco","Cihuatlan","14022","1997","Municipal",9144,2.77198233813525,"PRI",0,0
"6110","Jalisco","Cihuatlan","14022","2000","Municipal",10126,2.61280764078614,"PRI",0,0
"6111","Jalisco","Cihuatlan","14022","2003","Municipal",11354,3.06176992704377,"PAN",1,1
"6112","Jalisco","Cihuatlan","14022","2006","Municipal",11582,3.30226047784761,"PRI",1,2
"6113","Jalisco","Cihuatlan","14022","2009","Municipal",13360,2.26286771522004,"PAN",1,3
"6114","Jalisco","Cihuatlan","14022","2012","Municipal",16723,3.08715216079022,"PAN",0,3
"6115","Jalisco","Cihuatlan","14022","2015","Municipal",15776,2.85513518180585,"MC",1,4
"6116","Jalisco","Cihuatlan","14022","2018","Municipal",0,3.74441060252684,"PRD",1,5
"6117","Jalisco","Zapotlan El Grande","14023","1982","Municipal",13895,2.3369552656905,"PRI",NA,NA
"6118","Jalisco","Zapotlan El Grande","14023","1988","Municipal",18275,2.64780363074609,"PRI",0,0
"6119","Jalisco","Zapotlan El Grande","14023","1992","Municipal",27513,2.34218877996199,"PAN",1,1
"6120","Jalisco","Zapotlan El Grande","14023","1995","Municipal",35371,1.9265221213684,"PAN",0,1
"6121","Jalisco","Zapotlan El Grande","14023","1997","Municipal",33787,2.46239538454517,"PAN",0,1
"6122","Jalisco","Zapotlan El Grande","14023","2000","Municipal",34507,2.42593090991572,"PAN",0,1
"6123","Jalisco","Zapotlan El Grande","14023","2003","Municipal",36574,2.8671762177369,"PRI",1,2
